DENV inhibitors RdRp_登革熱病毒抑制物_3738,,,
Molecule ChEMBL ID,Smiles,Standard Value,標籤小於等於10000為1；反之為0
CHEMBL4574618,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCCCCN(C)C)c2ccc(Cl)cc21,1500.0,
CHEMBL4475139,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(Cc2ccccc2)c2ccc(Cl)cc21,20.0,
CHEMBL4454595,COC(=O)CN1C(=O)C[C@]2(C(=O)Nc3ccc(Cl)cc32)c2nnn([C@@H](C)c3ccc(Cl)cc3)c21,2700.0,
CHEMBL4208082,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccc3nccnc3c2)c1,1200.0,
CHEMBL4459642,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCN2CCOCC2)c2ccc(Cl)cc21,76.0,
CHEMBL4210261,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2C)c1,96.0,
CHEMBL4208464,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccc(C#N)cc2)c1,41.0,
CHEMBL4213495,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2cnccn2)c1,837.0,
CHEMBL4204641,COc1cc(NC(C(=O)c2c[nH]c3ccc(CO)cc23)c2ccccc2)cc(OC)c1,106.0,
CHEMBL4205234,COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc(OCCN(C)C)c1,1700.0,
CHEMBL1470619,CCn1c(C(=O)N2CCC(C(=O)NCCCSC3CCCCC3)CC2)cc2sccc21,112219.0,
CHEMBL4212873,COc1ccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc1OC,29400.0,
CHEMBL4205665,COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2cccnc2)cc(OC)c1,2500.0,
CHEMBL1303835,O=C(Nc1cccc(O)c1)c1noc2c1CCCCC2,3404.0,
CHEMBL1545140,COc1cc2c(cc1OC)-c1cc(Nc3cccc(F)c3)nc(=O)n1CC2,1078.0,
CHEMBL1457634,COc1cccc(C(=O)O/N=C(\N)c2ccccn2)c1,3653.0,
CHEMBL1369108,N#Cc1nc(Cc2ccccc2)oc1N1CCCC1,112219.0,
CHEMBL1457697,Cc1ccc2[nH]c(/C(C#N)=C/c3c[nH]nc3-c3ccc(F)cc3)nc2c1,46232.0,
CHEMBL1369151,CCOC(=O)c1cnc2c([N+](=O)[O-])cnn2c1C,112219.0,
CHEMBL3196827,COc1ccc(/C=N/Nc2nc3ccccc3s2)cc1O,5376.0,
CHEMBL1409213,O=C(NCCSc1c[nH]c2ccccc12)c1c(F)cccc1F,112219.0,
CHEMBL3198603,Cc1cc(O)nc(N=N/C(=N/Nc2ccc(O)cc2)c2ccccc2)n1,4421.0,
CHEMBL1446954,COn1c(C)c(C(C)=O)c2c3nonc3ccc21,112219.0,
CHEMBL1458200,COC(=O)c1sc(NC(=O)c2ccoc2C)nc1C,5705.0,
CHEMBL1525734,CNC(S)=NCCc1ccc(OC)c(OC)c1,112219.0,
CHEMBL3191594,COc1ccc(/N=C/C2=C(O)c3ccccc3C2=O)c(OC)c1,3467.0,
CHEMBL1513114,Cc1ccc(-c2cnn(-c3ccccc3)c2N)cc1,2573.0,
CHEMBL3192027,Cc1ccc(/C=N/NC(=O)c2nn(C)cc2Cl)cc1,16648.0,
CHEMBL1580081,COC(=O)C1=C(C)N=C2SC(C#N)=C(N)N2C1c1cccc(OC)c1,112219.0,
CHEMBL1357378,Cc1ccc(C)c(-c2nnc(NC(=O)CS(=O)(=O)c3ccccc3)o2)c1,112219.0,
CHEMBL1994596,Cc1nonc1C(=O)N/N=C/c1ccc(O)cc1,172.0,
CHEMBL3194638,CSc1nc(/C=C2\C=Nc3ccccc32)c(O)n1C,812.0,
CHEMBL1532736,COC(=O)c1ccc(N2CCN(CC(=O)c3ccc(-c4ccccc4)cc3)CC2)c([N+](=O)[O-])c1,112219.0,
CHEMBL1403024,Cc1ccc(C(=O)O/N=C(\N)c2ccccn2)cc1,1602.0,
CHEMBL1610333,CNC(=O)c1cc(S(=O)(=O)N(C)C)ccc1Cl,112219.0,
CHEMBL1403257,C1CCN(c2nc(N3CCCC3)nc(N3CCNCC3)n2)C1,112219.0,
CHEMBL1385535,COc1ccc(CSc2ncnc3sccc23)cc1F,112219.0,
CHEMBL1464574,CCOC(=O)c1cc2nc(-c3ccco3)cc(C(F)(F)F)n2n1,112219.0,
CHEMBL1331429,COc1ccc(C(C)NC(=O)c2ccccc2Cl)cc1OC,112219.0,
CHEMBL2007273,Oc1ccc(/C=N/NC(=S)N/N=C/c2ccc(O)cc2)cc1,317.0,
CHEMBL1600851,CCOC(=O)c1c(N)sc(C(=O)Nc2ccc3c(c2)OCO3)c1C,3336.0,
CHEMBL1545489,O=C(N=CNOCc1ccc(Cl)cc1Cl)NOCc1c(Cl)cccc1Cl,112219.0,
CHEMBL4845724,Fc1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,31200.0,
CHEMBL4848267,COc1ccc(S(=O)(=O)n2c3ccc(-c4cccc(/C(N)=N/O)c4)cc3c3cc(-c4cccc(/C(N)=N/O)c4)ccc32)c(OC)c1,1800.0,
CHEMBL4208209,O=C(c1c[nH]c2ccccc12)C(Nc1ccc2[nH]c(=O)oc2c1)c1ccccc1,6100.0,
CHEMBL2087140,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3[C@H](O)C[C@]12C,38150.0,
CHEMBL2087151,CC(C)[C@@H](O)C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,,
CHEMBL3794280,C=C(C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)O,100000.0,
CHEMBL4459375,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCN(C)CCS(C)(=O)=O)c2ccc(Cl)cc21,5000.0,
CHEMBL4519498,COCCCN1C(=O)C[C@]2(C(=O)Nc3ccc(Cl)cc32)c2nnn([C@@H](C)c3ccc(Cl)cc3)c21,8700.0,
CHEMBL4571778,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCN2CCOCC2)c2ccc(Cl)cc21,75.0,
CHEMBL4459375,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCN(C)CCS(C)(=O)=O)c2ccc(Cl)cc21,77.0,
CHEMBL4470346,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCN2CCCCC2)c2ccc(Cl)cc21,12.0,
CHEMBL4459642,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCN2CCOCC2)c2ccc(Cl)cc21,5.0,
CHEMBL4574618,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCCCCN(C)C)c2ccc(Cl)cc21,66.0,
CHEMBL4434650,COc1cccc(CN2C(=O)[C@]3(CC(=O)Nc4c3nnn4[C@@H](C)c3ccc(Cl)cc3)c3cc(Cl)ccc32)c1,6200.0,
CHEMBL4447821,COc1cc(CN2C(=O)[C@]3(CC(=O)Nc4c3nnn4[C@@H](C)c3ccc(Cl)cc3)c3cc(Cl)ccc32)cc(OC)c1,7400.0,
CHEMBL4515898,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(Cc2ccccn2)c2ccc(Cl)cc21,5000.0,
CHEMBL4574618,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCCCCCN(C)C)c2ccc(Cl)cc21,5000.0,
CHEMBL4538323,C[C@@H](c1ccc(Cl)cc1)n1nnc2c1NC(=O)C[C@]21C(=O)N(CCN(C)C)c2ccc(Cl)cc21,6000.0,
CHEMBL4643526,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(-c3cccs3)s2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,9300.0,
CHEMBL4643526,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(-c3cccs3)s2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,6300.0,
CHEMBL4483405,CCN1C(=O)[C@]2(CC(=O)Nc3c2nnn3[C@@H](C)c2ccc(Cl)cc2)c2cc(Cl)ccc21,6.0,
CHEMBL4579860,CC(C)CN1C(=O)[C@]2(CC(=O)Nc3c2nnn3[C@@H](C)c2ccc(Cl)cc2)c2cc(Cl)ccc21,20.0,
CHEMBL1172957,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,,
CHEMBL4550425,CCCCCOCc1c(Nc2cccc(O)c2)nc(N2CCOCC2)nc1C(=O)NCc1ccccc1,20700.0,
CHEMBL566553,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(-c2cn[nH]c2)c1,20000.0,
CHEMBL575429,O=C(O)/C=C/c1ccc(OS(=O)(=O)O)cc1,2000000.0,
CHEMBL4641720,O=C(N[C@@H](Cc1cccc(O)c1)C(=O)O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,2900.0,
CHEMBL4638250,O=C(O)CCNC(=O)c1cc(-c2ccccc2)c(=O)n2c1sc1ccc(OC3CCCCC3)cc12,5300.0,
CHEMBL4286099,OC[C@H]1O[C@@H](n2c3ccc(Cl)cc3c3c(-c4ccoc4)ncnc32)[C@H](F)[C@@H]1O,50000.0,
CHEMBL4519077,N=C(N)NCCC[C@H](NC(=O)C(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1,4100.0,
CHEMBL2348376,CC(C)(C)C(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CC1,8800.0,
CHEMBL4519543,C[C@@](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)(C(N)=O)c1ccccc1,9500.0,
CHEMBL4438710,CCC(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)(C(N)=O)c1ccccc1,,
CHEMBL4545026,CN(C(=O)c1ccccc1)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,1600.0,
CHEMBL1458038,CCOc1ccc2nc(NC(=O)c3ccco3)sc2c1,3129.0,
CHEMBL3208919,CCCCOC(=O)N/N=C/C=C/c1ccccc1,112219.0,
CHEMBL1409968,CCc1nnc(NC(=O)[C@@H](NC(=O)c2cc(OC)cc(OC)c2)C(C)C)s1,112219.0,
CHEMBL1420035,Cc1ccc(C(=O)CCC(=O)Nc2cccc(C(F)(F)F)c2)cc1,112219.0,
CHEMBL1602449,O=C(Nc1ccc2c(c1)OCO2)c1cc(-c2ccc(O)cc2)on1,112219.0,
CHEMBL1547895,Cl.c1ccc(C(c2ccccc2)N2CCN(Cc3nnnn3C3CCCC3)CC2)cc1,112219.0,
CHEMBL1555066,Cc1cc2nc(-c3cccnc3O)[nH]c2cc1C,1731.0,
CHEMBL1587391,CC(=O)c1cccc(NC(=O)CCc2nnc3ccc(NCc4ccco4)nn23)c1,112219.0,
CHEMBL1391738,O=C(COC(=O)c1ccc(Cl)c(S(=O)(=O)NCc2ccccc2)c1)NCC1CCCO1,112219.0,
CHEMBL1608676,O=C(NCc1cccs1)c1csc2ccccc12,112219.0,
CHEMBL1407766,Cc1cccc(OCC(=O)Nc2ccccc2-c2ccccc2)c1,112219.0,
CHEMBL1353184,Cc1ccsc1C(=O)Nc1ccc(OCc2ccccc2)cc1,5830.0,
CHEMBL1328296,Cc1cccc(C2CC(c3ccc(F)cc3)Nc3ncnn32)c1,112219.0,
CHEMBL2164662,O=C(N/N=C\Cc1ccccc1)c1cc(/C=N/Nc2cccc(Cl)c2)nc2ccccc12,61300.0,
CHEMBL2164648,CCOC(=O)c1cc(/C=N/Nc2nc3ccccc3[nH]2)c(O)c(/C=N/Nc2nc3ccccc3[nH]2)c1,35900.0,
CHEMBL4778905,Cc1ccc(NC(=O)c2nccnc2C(=O)Nc2ccccc2-c2cc(C)n[nH]2)cc1,3400.0,
CHEMBL4763525,Cc1ccc(NC(=O)c2nccnc2C(=O)Nc2ccc(F)cc2)c(-c2ccsc2)c1,2100.0,
CHEMBL1599219,O=C(NCCCN1CCOCC1)C1(c2ccccc2)CCCC1,112219.0,
CHEMBL1572533,CCCCn1c(CCC(=O)O)ccc1-c1cccs1,112219.0,
CHEMBL1504458,CC(=O)OCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,112219.0,
CHEMBL1983323,CCN(CC)c1ccc(/C=N/NC(=O)c2ccoc2C)cc1,3588.0,
CHEMBL1495092,CCN(CC)c1ccc(C2=NNC(=O)CC2C)cc1[N+](=O)[O-],504.0,
CHEMBL1427265,O=C(Nc1ccc(-c2nc3cccnc3s2)cc1)C1CCCO1,4575.0,
CHEMBL1990529,COC(=O)Cn1/c(=N/C(=O)CSC(C)=O)sc2ccccc21,112219.0,
CHEMBL1445047,O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1CCC(Cc2ccccc2)CC1,112219.0,
CHEMBL1340758,Cc1csc(SCC(=O)Nc2nc(-c3ccccc3)cs2)n1,112219.0,
CHEMBL1576682,Cc1ccc2nc(O)c3cc(C(=O)N(C)c4ccc(C)c(C)c4)sc3c2c1,112219.0,
CHEMBL1452108,Cc1ccc(NC(=O)N2CCC(c3ccccc3)C2)cc1C,112219.0,
CHEMBL1400661,CC(C)OCCCN1CN(S(=O)(=O)c2cccs2)c2nc3ccccc3nc21,112219.0,
CHEMBL1490427,Cc1nc2cc(NC(=O)Nc3cccc(F)c3)ccc2n1C,7449.0,
CHEMBL1596372,CCn1c(SCC(=O)N2CCCC(C)C2)nnc1-c1ccco1,112219.0,
CHEMBL1302225,CC1Cc2nc(SCC(=O)N3CCCc4ccccc43)n(C)c(=O)c2S1,112219.0,
CHEMBL1527176,N=C(NOC(=O)c1ccc(Cl)cc1)c1ccccn1,7384.0,
CHEMBL1566445,COCCCNC(=O)Cn1nc(-c2ccccc2OC)ccc1=O,112219.0,
CHEMBL1972249,O=C1/C(=N\c2ccc(O)cc2)C=C(O)c2ccccc21,4342.0,
CHEMBL1972405,Cc1nonc1C(=O)N/N=C/c1cccc(O)c1,4558.0,
CHEMBL1570099,CCOC(=O)COc1cccc2c(=O)n(CC(=O)N3CCN(C(=O)OCC)CC3)ccc12,112219.0,
CHEMBL1374047,O=C(O)C1C2C=CC(C2)C1C(=O)NCc1ccco1,112219.0,
CHEMBL1303429,Oc1c(N=Nc2ccccc2)sc2ccccc12,14972.0,
CHEMBL1501676,c1c2c(cc3sc(N4CCOCC4)nc13)OCCO2,3561.0,
CHEMBL1570561,CCc1ccc(-c2cc(C)no2)cc1S(=O)(=O)N1CCN(c2ccccc2OC)CC1,112219.0,
CHEMBL1334410,CN(C)CCN(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(O)nn2)s1,6773.0,
CHEMBL1452733,COCCNC(=O)CSc1nc(-c2ccc(OC)c(OC)c2)cc(C(F)(F)F)n1,112219.0,
CHEMBL1570531,O=C(N1CCOCC1)N1CCN(S(=O)(=O)N2CCOCC2)CC1,112219.0,
CHEMBL1329224,COc1cc2cc(C(N)=O)c(N)nc2cc1OC,39981.0,
CHEMBL1406284,COCc1cc(C)nc(SCC[N+](C)(C)CC(=O)c2ccc(Br)cc2)c1C#N.[Br-],112219.0,
CHEMBL1585453,COc1ccccc1NC(=O)C(C)NS(=O)(=O)c1ccccc1,112219.0,
CHEMBL1332923,COc1ccc(CN=C(S)NNC(=O)c2cc3ccccc3o2)cc1,112219.0,
CHEMBL3392220,CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,946.0,
CHEMBL1310137,O=C(c1ccc(Cl)cc1)C1CCCN(Cc2ccc(Oc3ncccn3)cc2)C1,112219.0,
CHEMBL1585837,O=C(NCC1CCCO1)c1cccc(NC(=O)c2ccc(Br)cc2)c1,112219.0,
CHEMBL1327169,Cc1cc(NC(=O)c2cccc(F)c2)ncc1NC(=O)c1ccco1,7209.0,
CHEMBL1547381,CCC(NCCc1ccccc1)=C1C(=O)NC(=O)NC1=O,14523.0,
CHEMBL4853830,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc3[nH]ccc3c2)cc1,640.0,
CHEMBL4872757,NCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(C3CCOCC3)cc2)cc1,2400.0,
CHEMBL4215935,COc1cc(NC(C(=O)c2c[nH]c3ccc(F)cc23)c2ccccc2)cc(OC)c1,4800.0,
CHEMBL4217011,O=C(c1c[nH]c2ccccc12)C(Nc1cccc(OC(F)(F)F)c1)c1ccccc1,926.0,
CHEMBL4212583,O=C(c1c[nH]c2ccccc12)C(Nc1cccc(F)c1)c1ccccc1,2400.0,
CHEMBL4218561,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)n1,288.0,
CHEMBL4215935,COc1cc(NC(C(=O)c2c[nH]c3ccc(F)cc23)c2ccccc2)cc(OC)c1,680.0,
CHEMBL2348370,CC(C)(C)C(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C12CC3CC(CC(C3)C1)C2,1380.0,
CHEMBL4205665,COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2cccnc2)cc(OC)c1,310.0,
CHEMBL4212873,COc1ccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc1OC,4500.0,
CHEMBL2164637,O=C(N/N=C\CCc1ccccc1)c1cc(/C=N/Nc2cccc(Br)c2)nc2ccccc12,19930.0,
CHEMBL2164634,NS(=O)(=O)c1ccc(N/N=C/c2cc(C(=O)N/N=C\CCc3ccccc3)c3ccccc3n2)cc1,36020.0,
CHEMBL4475520,COc1ccc(-c2cnc3[nH]cc(NC(=O)C4CCCC4)c3c2)cc1OC,3420.0,
CHEMBL1604651,Cc1ccccc1NC(=O)c1cc(S(=O)(=O)N2CCOCC2)cn1C,112219.0,
CHEMBL3198496,C/N=c1\scc(-c2cccs2)n1/N=C/c1ccc(O)c(O)c1O,1533.0,
CHEMBL1546621,CSc1ccc(C(=O)C2CCCN(S(=O)(=O)c3c(C)noc3C)C2)cc1,112219.0,
CHEMBL1349863,COc1cc(SC)ccc1C(=O)Nc1ncc(C)s1,11576.0,
CHEMBL1419433,O=C(Cn1cc(C(=O)C(F)(F)F)c2ccccc21)NCc1ccco1,112219.0,
CHEMBL1327368,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)O)c3N2)c1,112219.0,
CHEMBL1511219,COc1cc(SC)ccc1C(=O)Nc1nc2ccccc2[nH]1,240.0,
CHEMBL1511385,Cc1cc2nc(-c3ccc(NC(=O)c4cccnc4)cc3)oc2cc1C,112219.0,
CHEMBL1425908,Cc1ccc(NC(=O)CNc2cc(S(=O)(=O)N3CCOCC3)ccc2NCC2CCCO2)cc1F,112219.0,
CHEMBL1465261,COc1ccc(OC)c(NC(=O)CSc2nc(N)c(-c3ccccc3)c(O)n2)c1,112219.0,
CHEMBL1583460,COC(=O)c1sccc1NC(=O)Nc1ccc(OC)c(OC)c1,9249.0,
CHEMBL1456456,CC(=O)c1c(C)nn(CC(=O)NC2CCCN(Cc3ccc(CC(C)C)cc3)C2)c1C,112219.0,
CHEMBL1652117,CC1CCC(OCCCCCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)CC1,6750.0,
CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,3710.0,
CHEMBL1477499,CC1(C)Cc2c(sc3nc(NCCN4CCOCC4)n4ncnc4c23)CO1,10790.0,
CHEMBL1536990,COc1ccc(Cc2nnc(NC(=O)c3c(-c4ccccc4)noc3C)s2)cc1,112219.0,
CHEMBL1379970,CCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,6302.0,
CHEMBL1369968,CN=C(S)Nc1ccc(C(N)=O)cc1,112219.0,
CHEMBL1527433,Cc1ccc2[nH]c(-c3ccccn3)nc2c1.Cl,14710.0,
CHEMBL1340492,COc1cccc(-c2nc(-c3ccc(C(=O)O)cc3)no2)c1,4032.0,
CHEMBL1567220,CCOC(=O)c1nn(-c2ccc3c(c2)CCN3C(C)=O)cc1O,112219.0,
CHEMBL1438962,Cc1cccc2nc(-c3ccccc3)nc(N[C@@H](CO)c3ccccc3)c12,112219.0,
CHEMBL1517492,Cn1cnc([N+](=O)[O-])c1Nc1ccccc1O,112219.0,
CHEMBL1399855,CCc1nnc(NS(=O)(=O)c2ccc(NCc3ccccc3O)cc2)s1,112219.0,
CHEMBL3198351,Nc1c(Cl)ncnc1N/N=C/c1cccc(O)c1,22016.0,
CHEMBL1300964,CCn1ccc(C(=O)Nc2c(C)nn(Cc3c(F)c(F)c(F)c(F)c3F)c2C)n1,112219.0,
CHEMBL1577306,Cc1cc(NC(=O)c2ccccc2Cl)no1,112219.0,
CHEMBL1489879,COc1ccccc1C(=O)NN1C(=O)C2C3C=CC(O3)C2C1=O,112219.0,
CHEMBL1333254,Cc1ncoc1C(=O)Nc1ccc2c(c1)OCCO2,5111.0,
CHEMBL1539578,NC(=O)CSc1cn(Cc2cccc(F)c2)c2ccccc12,112219.0,
CHEMBL1424054,Cc1ccc(Cl)c(OCC(=O)Nc2ccccc2C(=O)NC2CC2)c1,112219.0,
CHEMBL1395404,COc1cc(SC)ccc1C(=O)NNC(=O)c1cc(C)oc1C,8865.0,
CHEMBL1322500,O=C(COc1cccc(OC(F)F)c1)Nc1ccc(SC(F)F)cc1,112219.0,
CHEMBL2373673,CC(C)N1C[C@@]23C=C[C@H](O2)C(C(=O)OCc2ccccc2)[C@H]3C1=O,112219.0,
CHEMBL1502192,Nc1ccc(-c2nc3ccc(N)cc3s2)cc1,17473.0,
CHEMBL1322539,CCCSc1cc(NCCOC(C)=O)c([N+](=O)[O-])c2nonc12,112219.0,
CHEMBL1545290,CCOC(=S)SCC(=O)Nc1nccs1,21648.0,
CHEMBL1509287,Cc1cc(NC(=O)c2ccc3c(c2)OCO3)ccc1NC(=O)c1ccco1,12720.0,
CHEMBL1397979,COc1cccc(CNC(=O)c2cc(S(=O)(=O)N3CCCC3)cn2C)c1,112219.0,
CHEMBL1986081,O=C(Cn1c2ccccc2c(=O)c2ccccc21)N/N=C/c1ccc(N2CCCC2)c([N+](=O)[O-])c1,27406.0,
CHEMBL1492671,COC(=O)c1sc(NC(=O)c2ccc(OC)cc2OC)nc1C,749.0,
CHEMBL3196977,O=C(N/N=C/c1ccc(Cl)c([N+](=O)[O-])c1)c1cc(-c2ccc3c4c(cccc24)CC3)[nH]n1,112219.0,
CHEMBL1349069,COc1cccc(N2CCN(Cc3cccc(Cl)c3)CC2)c1,112219.0,
CHEMBL1444847,Cc1ccccc1C(=O)OCn1nnc2ccccc2c1=O,16229.0,
CHEMBL1456976,CCN(CC)S(=O)(=O)c1cc(OCC(N)=O)c(C)cc1Cl,112219.0,
CHEMBL1332728,CC(=O)Oc1ccc(-c2nc(-c3cccnc3)no2)cc1,701.0,
CHEMBL1338658,COc1cccc(-c2nnc(-c3ccco3)o2)c1,40894.0,
CHEMBL1467845,CCN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)CCc1c(C)nc(O)c(C#N)c1C,2715.0,
CHEMBL1309486,CC(C)(C)n1nnnc1C(c1ccc(Cl)cc1)N1CCSCC1,112219.0,
CHEMBL1349416,CC(CCc1ccco1)NC(=O)CCc1nnc2ccc(NCc3ccccc3)nn12,112219.0,
CHEMBL1406276,COc1cc(NC(=O)CN2C(=O)C(c3ccccc3)=NC23CCCCCC3)cc(OC)c1,112219.0,
CHEMBL1574903,O=C(NC1CCCC1)c1csc2c1CCCC2,112219.0,
CHEMBL1339206,NNC(=O)c1ccc(O)cc1O,112219.0,
CHEMBL1585766,Cc1cc2ccccc2nc1SCC(=O)N1c2ccccc2CC1C,11949.0,
CHEMBL1406458,CCN(CC)S(=O)(=O)c1cccc(NC(=O)COC(=O)CCC(=O)c2ccc(F)cc2)c1,112219.0,
CHEMBL3199673,COc1cccc(/C=N/Nc2ccc(C(=O)O)cc2)c1O,170.0,
CHEMBL1468817,CC1(C)CC(=O)C=C(Nc2ccc3c(c2)OCCO3)C1,11020.0,
CHEMBL1547350,Oc1c(N=NC(S)=Nc2ccccc2F)c2ccccc2n1Cc1cccc(Cl)c1,112219.0,
CHEMBL1978730,CSc1ccc(/C=N/NC(=O)c2cccc(O)c2)cc1,6702.0,
CHEMBL1586351,O=C(NCCc1ccc(Cl)cc1)c1ccc(CNc2c(N3CCOCC3)c(=O)c2=O)cc1,112219.0,
CHEMBL1714116,CC(=O)Nc1cccc(NC(=O)c2ccccc2Cl)c1,147100.0,
CHEMBL4174301,C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)NCCc2c[nH]c3ccccc23)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,6840.0,
CHEMBL3628259,N#Cc1ccc(C[C@H](NC(=O)c2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c2ccccc2)cc1,,
CHEMBL1365815,CN1CCc2c(sc3nc(SCC(=O)N4CCCCC4)n(-c4ccccc4)c(=O)c23)C1,12925.0,
CHEMBL1403900,O=C(NCc1ccccc1)/C(NC(=O)c1ccccc1)=C(/Sc1ccccn1)c1ccccc1,112219.0,
CHEMBL1584076,CCc1cc(=O)oc2cc(C)cc(OCC(=O)NCc3cccnc3)c12,112219.0,
CHEMBL1365813,CSc1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2cccc(Cl)c2)s1,112219.0,
CHEMBL225951,Cn1c(/C=C/c2ccccc2)nc2ccccc21,1893.0,
CHEMBL1456942,COc1ccc(C(=O)NC(=S)NC(C)(C)C)cc1Br,112219.0,
CHEMBL1530379,COc1ccc(N/C=C/C(=O)c2ccccc2)cc1,701.0,
CHEMBL1445973,COc1ccc(OC)c(NC(=O)CS(=O)(=O)Cc2nc(-c3ccccc3C)oc2C)c1,112219.0,
CHEMBL1366066,CC1(C)CC(N2CCC(=O)NC2=S)CC(C)(C)N1,112219.0,
CHEMBL1574549,Cc1ccc(C2CC(c3ccccc3)=NN2C(=O)CSc2nnc(-c3ccc(Cl)cc3)o2)o1,112219.0,
CHEMBL1549091,Oc1nc2cc(NC(S)=Nc3ccccc3Cl)ccc2[nH]1,112219.0,
CHEMBL1470568,Cc1ccc(C(=O)O/N=C(\N)c2ccccn2)c(Cl)c1,1203.0,
CHEMBL1994913,CCc1ccc(S(=O)(=O)N/N=C\c2ccc([N+](=O)[O-])o2)cc1,2022.0,
